"","GeneID","Chromosome","CausalVariance"
"2621","ENSG00000204787",2,"NA"
"2622","ENSG00000172016",2,"NA"
"2623","ENSG00000066032",2,"0"
"2624","ENSG00000266436",2,"NA"
"2625","ENSG00000162951",2,"NA"
"2626","ENSG00000182814",2,"0.276669018026264"
"2627","ENSG00000163541",2,"0.278827798575292"
"2628","ENSG00000115423",2,"0.3799299823867"
"2629","ENSG00000186854",2,"0"
"2630","ENSG00000034510",2,"0.117022286720121"
"2631","ENSG00000176407",2,"0.247743735496564"
"2632","ENSG00000152284",2,"0.294260285378137"
"2633","ENSG00000152291",2,"0.348512312634143"
"2634","ENSG00000042445",2,"0.718782163702329"
"2635","ENSG00000115459",2,"0.225448821029884"
"2636","ENSG00000042493",2,"0.776623278532112"
"2637","ENSG00000152292",2,"0.214667374076544"
"2638","ENSG00000168906",2,"0"
"2639","ENSG00000115486",2,"0.246160811342929"
"2640","ENSG00000118640",2,"0.301353296743769"
"2641","ENSG00000168899",2,"0.378143166550451"
"2642","ENSG00000168894",2,"0.35319003829081"
"2643","ENSG00000168890",2,"0.243226015983246"
"2644","ENSG00000168883",2,"0"
"2645","ENSG00000168887",2,"0"
"2646","ENSG00000168878",2,"NA"
"2647","ENSG00000115523",2,"NA"
"2648","ENSG00000168874",2,"0.206176863851219"
"2649","ENSG00000115525",2,"0.263434676860495"
"2650","ENSG00000068654",2,"0"
"2651","ENSG00000132300",2,"0.214890913417555"
"2652","ENSG00000208772",2,"NA"
"2653","ENSG00000132305",2,"0.473445600017561"
"2654","ENSG00000265420",2,"NA"
"2655","ENSG00000132313",2,"1.11837471428959"
"2656","ENSG00000068615",2,"0.242713647261713"
"2657","ENSG00000115548",2,"0"
"2658","ENSG00000115561",2,"0"
"2659","ENSG00000239305",2,"1.25477570750326"
"2660","ENSG00000153561",2,"0"
"2661","ENSG00000153563",2,"0.0231793533465517"
"2662","ENSG00000172116",2,"NA"
"2663","ENSG00000233673",2,"0.504554168817378"
"2664","ENSG00000222041",2,"4.05529097971163"
"2665","ENSG00000172086",2,"0"
"2666","ENSG00000115593",2,"NA"
"2667","ENSG00000265003",2,"NA"
"2668","ENSG00000163586",2,"NA"
"2669","ENSG00000144115",2,"0.382961720430198"
"2670","ENSG00000172073",2,"NA"
"2671","ENSG00000172071",2,"0.419010360054719"
"2672","ENSG00000153574",2,"0.111530250477934"
"2673","ENSG00000265510",2,"NA"
"2674","ENSG00000236969",2,"0.365441829543667"
"2675","ENSG00000226481",2,"NA"
"2676","ENSG00000229089",2,"0"
"2677","ENSG00000163060",2,"0"
"2678","ENSG00000172005",2,"0.882772193226437"
"2679","ENSG00000144029",2,"0"
"2680","ENSG00000144026",2,"0.308605632669205"
"2681","ENSG00000155066",2,"0.0708914513691082"
"2682","ENSG00000115041",2,"NA"
"2683","ENSG00000115042",2,"0.787551865657777"
"2684","ENSG00000144010",2,"0"
"2685","ENSG00000144015",2,"0"
"2686","ENSG00000232931",2,"0.0138107047319318"
"2687","ENSG00000231584",2,"0.0201215736611544"
"2688","ENSG00000186281",2,"0.0122803016869198"
"2689","ENSG00000188886",2,"0.437855529351578"
"2690","ENSG00000158050",2,"0.0178714384066252"
"2691","ENSG00000084090",2,"0.0315771532409794"
"2692","ENSG00000204685",2,"0"
"2693","ENSG00000135956",2,"0.0529316373455954"
"2694","ENSG00000144021",2,"0.0822195019199498"
"2695","ENSG00000144028",2,"0"
"2696","ENSG00000198885",2,"0.140910510404234"
"2697","ENSG00000121152",2,"0.558007230618033"
"2698","ENSG00000163121",2,"0.442017795100247"
"2699","ENSG00000196843",2,"0.00849950208241729"
"2700","ENSG00000114982",2,"0"
"2701","ENSG00000249715",2,"NA"
"2702","ENSG00000114988",2,"0.591249391242105"
"2703","ENSG00000158158",2,"0"
"2704","ENSG00000168763",2,"0"
"2705","ENSG00000163126",2,"0"
"2706","ENSG00000213337",2,"0"
"2707","ENSG00000168758",2,"0"
"2708","ENSG00000168754",2,"NA"
"2709","ENSG00000144199",2,"0.125992683031519"
"2710","ENSG00000135976",2,"0.775807154337158"
"2711","ENSG00000196912",2,"0.0158172555856938"
"2712","ENSG00000135940",2,"0"
"2713","ENSG00000115073",2,"0.66826986728781"
"2714","ENSG00000228486",2,"0.17595473367913"
"2715","ENSG00000115085",2,"0"
"2716","ENSG00000075568",2,"0.418681939427395"
"2717","ENSG00000168658",2,"NA"
"2718","ENSG00000144191",2,"NA"
"2719","ENSG00000040933",2,"0"
"2720","ENSG00000183513",2,"0"
"2721","ENSG00000115446",2,"0"
"2722","ENSG00000071073",2,"0.0143650971980269"
"2723","ENSG00000196872",2,"NA"
"2724","ENSG00000135951",2,"0.0540189859472609"
"2725","ENSG00000273045",2,"NA"
"2726","ENSG00000144182",2,"0.325400404508965"
"2727","ENSG00000158411",2,"0.0229605955735091"
"2728","ENSG00000185414",2,"0.325553347614145"
"2729","ENSG00000185674",2,"NA"
"2730","ENSG00000144214",2,"0.311416858955104"
"2731","ENSG00000115514",2,"0.302157731479031"
"2732","ENSG00000158417",2,"0"
"2733","ENSG00000135945",2,"0"
"2734","ENSG00000144218",2,"0.0407439804388221"
"2735","ENSG00000232084",2,"NA"
"2736","ENSG00000170500",2,"NA"
"2737","ENSG00000115526",2,"0.0335736585615371"
"2738","ENSG00000204640",2,"NA"
"2739","ENSG00000115539",2,"0.00494613986786205"
"2740","ENSG00000170485",2,"0"
"2741","ENSG00000071082",2,"0"
"2742","ENSG00000204634",2,"0.233052460721515"
"2743","ENSG00000158435",2,"0.234454179333555"
"2744","ENSG00000163162",2,"0.0897463896460803"
"2745","ENSG00000212283",2,"NA"
"2746","ENSG00000264857",2,"NA"
"2747","ENSG00000175874",2,"NA"
"2748","ENSG00000196460",2,"NA"
"2749","ENSG00000071054",2,"0.0358707556802959"
"2750","ENSG00000115590",2,"0.244229331600334"
"2751","ENSG00000115594",2,"0.221470683558903"
"2752","ENSG00000115598",2,"NA"
"2753","ENSG00000115602",2,"NA"
"2754","ENSG00000115604",2,"0.174039953168372"
"2755","ENSG00000115607",2,"0.220697992973528"
"2756","ENSG00000264764",2,"NA"
"2757","ENSG00000180251",2,"NA"
"2758","ENSG00000115616",2,"0"
"2759","ENSG00000135953",2,"0.235530023241981"
"2760","ENSG00000170417",2,"0"
"2761","ENSG00000235597",2,"NA"
"2762","ENSG00000234781",2,"NA"
"2763","ENSG00000234177",2,"NA"
"2764","ENSG00000233639",2,"NA"
"2765","ENSG00000198914",2,"NA"
"2766","ENSG00000229743",2,"NA"
"2767","ENSG00000135972",2,"0.14329686150585"
"2768","ENSG00000135973",2,"0.177081809460465"
"2769","ENSG00000135966",2,"0"
"2770","ENSG00000135974",2,"0.172464003900605"
"2771","ENSG00000115641",2,"0.168480721771215"
"2772","ENSG00000071051",2,"0.10939588651248"
"2773","ENSG00000119147",2,"NA"
"2774","ENSG00000115652",2,"0.240806332190315"
"2775","ENSG00000240935",2,"0"
"2776","ENSG00000153165",2,"0"
"2777","ENSG00000144057",2,"NA"
"2778","ENSG00000230651",2,"NA"
"2779","ENSG00000196862",2,"0"
"2780","ENSG00000115665",2,"NA"
"2781","ENSG00000196228",2,"NA"
"2782","ENSG00000198203",2,"0.302454480324994"
"2783","ENSG00000237223",2,"NA"
"2784","ENSG00000198075",2,"NA"
"2785","ENSG00000135968",2,"0"
"2786","ENSG00000169756",2,"0.31540327646573"
"2787","ENSG00000153201",2,"0.0886528229889456"
"2788","ENSG00000163006",2,"0.0574116123440564"
"2789","ENSG00000135960",2,"NA"
"2790","ENSG00000259863",2,"0.677483941927083"
"2791","ENSG00000172985",2,"0.12394263310078"
"2792","ENSG00000264934",2,"NA"
"2793","ENSG00000265965",2,"NA"
"2794","ENSG00000186522",2,"0.534781583430058"
"2795","ENSG00000198142",2,"0.178173061819505"
"2796","ENSG00000265682",2,"NA"
"2797","ENSG00000144063",2,"NA"
"2798","ENSG00000144061",2,"0"
"2799","ENSG00000175701",2,"0.078589509692358"
"2800","ENSG00000175772",2,"0.648336490166563"
"2801","ENSG00000169679",2,"0"
"2802","ENSG00000153093",2,"0"
"2803","ENSG00000153094",2,"0.0297152373813718"
"2804","ENSG00000153107",2,"0"
"2805","ENSG00000153208",2,"0"
"2806","ENSG00000153214",2,"0.0508660062743796"
"2807","ENSG00000144152",2,"NA"
"2808","ENSG00000144161",2,"0"
"2809","ENSG00000188177",2,"0"
"2810","ENSG00000169629",2,"0.29389969991937"
"2811","ENSG00000114999",2,"0"
"2812","ENSG00000125630",2,"0"
"2813","ENSG00000125611",2,"0.250451340455311"
"2814","ENSG00000144136",2,"0.0783579183050529"
"2815","ENSG00000169607",2,"0"
"2816","ENSG00000115008",2,"0.219893013327871"
"2817","ENSG00000125538",2,"0.10847955613313"
"2818","ENSG00000125571",2,"NA"
"2819","ENSG00000136688",2,"NA"
"2820","ENSG00000136694",2,"NA"
"2821","ENSG00000136696",2,"NA"
"2822","ENSG00000136695",2,"NA"
"2823","ENSG00000136697",2,"NA"
"2824","ENSG00000136689",2,"1.08906158178823"
"2825","ENSG00000125637",2,"0.565387167394589"
"2826","ENSG00000189223",2,"0.718770595306198"
"2827","ENSG00000125618",2,"0.708865534147608"
"2828","ENSG00000136682",2,"0.0395414699529077"
"2829","ENSG00000184492",2,"0.247464954135374"
"2830","ENSG00000226516",2,"NA"
"2831","ENSG00000146556",2,"0"
"2832","ENSG00000236397",2,"1.24444041123884"
"2833","ENSG00000240356",2,"0"
"2834","ENSG00000144134",2,"0.293286514857864"
"2835","ENSG00000115084",2,"0"
"2836","ENSG00000115091",2,"0.34430541165923"
"2837","ENSG00000234199",2,"NA"
"2838","ENSG00000175497",2,"NA"
"2839","ENSG00000235026",2,"NA"
"2840","ENSG00000088205",2,"0.0578725642133697"
"2841","ENSG00000125633",2,"0"
"2842","ENSG00000125629",2,"0.19429082973619"
"2843","ENSG00000163064",2,"NA"
"2844","ENSG00000019169",2,"0.0446320904312969"
"2845","ENSG00000144119",2,"NA"
"2846","ENSG00000115107",2,"0.488581798684918"
"2847","ENSG00000186132",2,"0"
"2848","ENSG00000155368",2,"0.217855939795809"
"2849","ENSG00000171227",2,"0.23362262650978"
"2850","ENSG00000080293",2,"NA"
"2851","ENSG00000144120",2,"0.616475567884376"
"2852","ENSG00000088179",2,"0"
"2853","ENSG00000115109",2,"0.0627139530264074"
"2854","ENSG00000226479",2,"0.509627716755524"
"2855","ENSG00000144118",2,"1.0493690187682"
"2856","ENSG00000163083",2,"NA"
"2857","ENSG00000074047",2,"NA"
"2858","ENSG00000115112",2,"0.0203590447026983"
"2859","ENSG00000074054",2,"0.320689125058231"
"2860","ENSG00000264229",2,"NA"
"2861","ENSG00000236859",2,"0.0214182846184728"
"2862","ENSG00000155438",2,"0.003455441937055"
"2863","ENSG00000211460",2,"0.00382305753495892"
"2864","ENSG00000155052",2,"NA"
"2865","ENSG00000136732",2,"0.225902122253531"
"2866","ENSG00000136717",2,"1.09582636197554"
"2867","ENSG00000186684",2,"NA"
"2868","ENSG00000163161",2,"0"
"2869","ENSG00000169967",2,"0.180425124294111"
"2870","ENSG00000115718",2,"NA"
"2871","ENSG00000264075",2,"NA"
"2872","ENSG00000163166",2,"0"
"2873","ENSG00000169994",2,"0.0705004854337002"
"2874","ENSG00000072163",2,"0.271621723365704"
"2875","ENSG00000144230",2,"NA"
"2876","ENSG00000136709",2,"0.107430498268538"
"2877","ENSG00000144231",2,"0.104741205360194"
"2878","ENSG00000144233",2,"0"
"2879","ENSG00000136715",2,"0.274535978787365"
"2880","ENSG00000136731",2,"0.303197343447173"
"2881","ENSG00000136720",2,"1.0838841685032"
"2882","ENSG00000225449",2,"0.374041508360082"
"2883","ENSG00000222014",2,"0.0641208362585537"
"2884","ENSG00000180178",2,"0.423206703472036"
"2885","ENSG00000196604",2,"0.478259821321521"
"2886","ENSG00000223760",2,"NA"
"2887","ENSG00000152076",2,"0.00609531137778511"
"2888","ENSG00000136699",2,"0"
"2889","ENSG00000152082",2,"0.318836189146925"
"2890","ENSG00000152086",2,"0.012050435074071"
"2891","ENSG00000136710",2,"0.217871145446007"
"2892","ENSG00000136718",2,"0.00827989008504331"
"2893","ENSG00000072135",2,"0.675040884225826"
"2894","ENSG00000178162",2,"0.0777178589689492"
"2895","ENSG00000239402",2,"NA"
"2896","ENSG00000196834",2,"0"
"2897","ENSG00000136698",2,"NA"
"2898","ENSG00000222038",2,"0"
"2899","ENSG00000214081",2,"NA"
"2900","ENSG00000173302",2,"NA"
"2901","ENSG00000178171",2,"NA"
"2902","ENSG00000136002",2,"0"
"2903","ENSG00000152102",2,"0.292290871134351"
"2904","ENSG00000115762",2,"0"
"2905","ENSG00000188219",2,"0"
"2906","ENSG00000223631",2,"NA"
"2907","ENSG00000173272",2,"0.203373483266131"
"2908","ENSG00000075886",2,"0.567817768816593"
"2909","ENSG00000265575",2,"NA"
"2910","ENSG00000163040",2,"0.973661212519417"
"2911","ENSG00000204434",2,"0"
"2912","ENSG00000224559",2,"0.954796738437139"
"2913","ENSG00000197927",2,"1.18585899752531"
"2914","ENSG00000186825",2,"0.554900630422797"
"2915","ENSG00000163046",2,"0"
"2916","ENSG00000221288",2,"NA"
"2917","ENSG00000183840",2,"NA"
"2918","ENSG00000150551",2,"NA"
"2919","ENSG00000176771",2,"0"
"2920","ENSG00000152127",2,"0.0031107950097529"
"2921","ENSG00000263813",2,"NA"
"2922","ENSG00000152128",2,"0.107138656401514"
"2923","ENSG00000224043",2,"0.381695510446487"
"2924","ENSG00000153086",2,"0"
"2925","ENSG00000082258",2,"0"
"2926","ENSG00000176601",2,"NA"
"2927","ENSG00000115839",2,"0.00838435353710898"
"2928","ENSG00000121988",2,"0.00614709868214017"
"2929","ENSG00000048991",2,"0.00633688417579645"
"2930","ENSG00000207654",2,"NA"
"2931","ENSG00000144224",2,"0"
"2932","ENSG00000115850",2,"0.362712826157091"
"2933","ENSG00000076003",2,"0.260686311653373"
"2934","ENSG00000115866",2,"0.340871768935677"
"2935","ENSG00000121966",2,"0.32312445957909"
"2936","ENSG00000144229",2,"NA"
"2937","ENSG00000150540",2,"0.265789751510478"
"2938","ENSG00000144228",2,"0"
"2939","ENSG00000144227",2,"NA"
"2940","ENSG00000229104",2,"NA"
"2941","ENSG00000168702",2,"NA"
"2942","ENSG00000115919",2,"1.32345512301936"
"2943","ENSG00000075884",2,"0.0558875587188171"
"2944","ENSG00000121964",2,"0.365750286607603"
"2945","ENSG00000169554",2,"0.380041848351288"
"2946","ENSG00000238057",2,"NA"
"2947","ENSG00000226674",2,"NA"
"2948","ENSG00000198526",2,"0"
"2949","ENSG00000121989",2,"0.0123644861126363"
"2950","ENSG00000115947",2,"0.299970138083042"
"2951","ENSG00000204406",2,"0"
"2952","ENSG00000135999",2,"0"
"2953","ENSG00000168280",2,"0.376841993080869"
"2954","ENSG00000150556",2,"0"
"2955","ENSG00000187123",2,"NA"
"2956","ENSG00000168288",2,"0.242081806125716"
"2957","ENSG00000115963",2,"0.25684853836985"
"2958","ENSG00000184898",2,"0.463422752517562"
"2959","ENSG00000123609",2,"0.224482140490397"
"2960","ENSG00000123610",2,"0.0125883058384137"
"2961","ENSG00000264684",2,"NA"
"2962","ENSG00000080345",2,"0"
"2963","ENSG00000183091",2,"0.317291824021855"
"2964","ENSG00000162980",2,"0"
"2965","ENSG00000182389",2,"0.0029198428355169"
"2966","ENSG00000115145",2,"0.257358452459444"
"2967","ENSG00000157827",2,"0.232524231508668"
"2968","ENSG00000196504",2,"0.00257345046072847"
"2969","ENSG00000177917",2,"0.0202690895169621"
"2970","ENSG00000177519",2,"0.25562298157364"
"2971","ENSG00000144278",2,"NA"
"2972","ENSG00000162989",2,"0"
"2973","ENSG00000226383",2,"NA"
"2974","ENSG00000153234",2,"0"
"2975","ENSG00000115159",2,"0"
"2976","ENSG00000136542",2,"0.999564859321146"
"2977","ENSG00000136541",2,"0.0248816745024806"
"2978","ENSG00000230562",2,"0"
"2979","ENSG00000115165",2,"0.322757523772857"
"2980","ENSG00000123612",2,"0"
"2981","ENSG00000115170",2,"0.251488095029906"
"2982","ENSG00000007001",2,"NA"
"2983","ENSG00000227480",2,"NA"
"2984","ENSG00000153237",2,"NA"
"2985","ENSG00000144283",2,"0.212110193003744"
"2986","ENSG00000163331",2,"0.205688394396209"
"2987","ENSG00000115183",2,"0.095679180112512"
"2988","ENSG00000196151",2,"0.500862764805209"
"2989","ENSG00000136536",2,"0.229411086827339"
"2990","ENSG00000241399",2,"0"
"2991","ENSG00000054219",2,"0.230213447677237"
"2992","ENSG00000153246",2,"0.0670311312424357"
"2993","ENSG00000115221",2,"NA"
"2994","ENSG00000153250",2,"0.253203396352495"
"2995","ENSG00000263948",2,"NA"
"2996","ENSG00000136560",2,"0.047171932463595"
"2997","ENSG00000115233",2,"0"
"2998","ENSG00000136535",2,"NA"
"2999","ENSG00000144290",2,"NA"
"3000","ENSG00000197635",2,"1.32899724539889"
"3001","ENSG00000115263",2,"NA"
"3002","ENSG00000078098",2,"0.0145095059471539"
"3003","ENSG00000115267",2,"0.436704222017311"
"3004","ENSG00000115271",2,"0"
"3005","ENSG00000184611",2,"NA"
"3006","ENSG00000182263",2,"NA"
"3007","ENSG00000115290",2,"NA"
"3008","ENSG00000082438",2,"NA"
"3009","ENSG00000206869",2,"NA"
"3010","ENSG00000169507",2,"NA"
"3011","ENSG00000153253",2,"0.965840425321028"
"3012","ENSG00000136531",2,"NA"
"3013","ENSG00000178662",2,"0.258709791915322"
"3014","ENSG00000115339",2,"0"
"3015","ENSG00000123607",2,"0.225557199268601"
"3016","ENSG00000224490",2,"0.221513034745274"
"3017","ENSG00000144285",2,"NA"
"3018","ENSG00000169432",2,"NA"
"3019","ENSG00000136546",2,"NA"
"3020","ENSG00000163092",2,"NA"
"3021","ENSG00000254552",2,"NA"
"3022","ENSG00000172318",2,"NA"
"3023","ENSG00000198648",2,"0"
"3024","ENSG00000172292",2,"0.27185989693864"
"3025","ENSG00000265694",2,"NA"
"3026","ENSG00000227617",2,"0.308031453682425"
"3027","ENSG00000163072",2,"0.724486385499882"
"3028","ENSG00000152253",2,"0.197511780877138"
"3029","ENSG00000152254",2,"NA"
"3030","ENSG00000073734",2,"NA"
"3031","ENSG00000073737",2,"0.0252140170357215"
"3032","ENSG00000081479",2,"0.886737561317843"
"3033","ENSG00000163093",2,"0"
"3034","ENSG00000239474",2,"0"
"3035","ENSG00000138399",2,"1.06384446421405"
"3036","ENSG00000138398",2,"0"
"3037","ENSG00000154479",2,"NA"
"3038","ENSG00000144362",2,"0"
"3039","ENSG00000213160",2,"0.245336834558736"
"3040","ENSG00000138385",2,"0.210106337195622"
"3041","ENSG00000138382",2,"0"
"3042","ENSG00000144357",2,"0.16802205759773"
"3043","ENSG00000071909",2,"0.964899129756404"
"3044","ENSG00000222033",2,"NA"
"3045","ENSG00000204335",2,"NA"
"3046","ENSG00000204334",2,"NA"
"3047","ENSG00000128683",2,"0"
"3048","ENSG00000115806",2,"0.250997243027929"
"3049","ENSG00000198586",2,"0.285897153739976"
"3050","ENSG00000123600",2,"0"
"3051","ENSG00000115827",2,"0.20069667085793"
"3052","ENSG00000071967",2,"1.0043390373511"
"3053","ENSG00000077380",2,"0"
"3054","ENSG00000115840",2,"0.215270760460725"
"3055","ENSG00000128708",2,"0.735766743606547"
"3056","ENSG00000172878",2,"0.036929870728848"
"3057","ENSG00000144355",2,"1"
"3058","ENSG00000115844",2,"1.17469162306876"
"3059","ENSG00000091409",2,"0"
"3060","ENSG00000152256",2,"0.0859094642194111"
"3061","ENSG00000228016",2,"NA"
"3062","ENSG00000091428",2,"0.083029623402577"
"3063","ENSG00000238133",2,"0.0214502819939506"
"3064","ENSG00000144354",2,"0.215595367557424"
"3065","ENSG00000172845",2,"0.242241320601285"
"3066","ENSG00000138430",2,"0.250608802455927"
"3067","ENSG00000231453",2,"NA"
"3068","ENSG00000217236",2,"NA"
"3069","ENSG00000138433",2,"0.258383319104691"
"3070","ENSG00000144306",2,"0.26646166662485"
"3071","ENSG00000163328",2,"0.318787273768725"
"3072","ENSG00000115935",2,"0.295205702537742"
"3073","ENSG00000235655",2,"0"
"3074","ENSG00000138435",2,"NA"
"3075","ENSG00000128656",2,"0.288140792079938"
"3076","ENSG00000115966",2,"0.277929039085731"
"3077","ENSG00000215973",2,"NA"
"3078","ENSG00000154518",2,"0.277320658330046"
"3079","ENSG00000144320",2,"0"
"3080","ENSG00000174279",2,"NA"
"3081","ENSG00000128714",2,"NA"
"3082","ENSG00000170178",2,"NA"
"3083","ENSG00000128713",2,"NA"
"3084","ENSG00000128710",2,"NA"
"3085","ENSG00000237380",2,"NA"
"3086","ENSG00000128709",2,"NA"
"3087","ENSG00000175879",2,"NA"
"3088","ENSG00000128652",2,"NA"
"3089","ENSG00000207744",2,"NA"
"3090","ENSG00000128645",2,"NA"
"3091","ENSG00000128654",2,"0.222540638329537"
"3092","ENSG00000163364",2,"NA"
"3093","ENSG00000170144",2,"0"
"3094","ENSG00000116044",2,"0.213195711089012"
"3095","ENSG00000265396",2,"NA"
"3096","ENSG00000018510",2,"0"
"3097","ENSG00000196659",2,"0.0270502312161133"
"3098","ENSG00000197557",2,"0.291517938859925"
"3099","ENSG00000128655",2,"NA"
"3100","ENSG00000155636",2,"0"
"3101","ENSG00000079156",2,"0.232596433714112"
"3102","ENSG00000180228",2,"0.0485683690056841"
"3103","ENSG00000204311",2,"0"
"3104","ENSG00000079150",2,"0.261084639576429"
"3105","ENSG00000116095",2,"0"
"3106","ENSG00000237298",2,"0.212301169131518"
"3107","ENSG00000155657",2,"0.180255722666457"
"3108","ENSG00000163492",2,"0.085285047495506"
"3109","ENSG00000187231",2,"0.0633542586830495"
"3110","ENSG00000144331",2,"NA"
"3111","ENSG00000221240",2,"NA"
"3112","ENSG00000163510",2,"0.2360586432389"
"3113","ENSG00000170035",2,"0.0131698259193262"
"3114","ENSG00000266705",2,"NA"
"3115","ENSG00000115232",2,"0.289422227521808"
"3116","ENSG00000188452",2,"0.0349300423149263"
"3117","ENSG00000162992",2,"0"
"3118","ENSG00000138434",2,"0"
"3119","ENSG00000150722",2,"NA"
"3120","ENSG00000115252",2,"NA"
"3121","ENSG00000077232",2,"0"
"3122","ENSG00000162998",2,"NA"
"3123","ENSG00000061676",2,"0.505782757123995"
"3124","ENSG00000162999",2,"0.254185595618919"
"3125","ENSG00000163002",2,"0.403360173940445"
"3126","ENSG00000170396",2,"0.356082038279931"
"3127","ENSG00000188738",2,"0.326691867527913"
"3128","ENSG00000065548",2,"0.329824106098496"
"3129","ENSG00000138448",2,"0"
"3130","ENSG00000144369",2,"0.469663463019317"
"3131","ENSG00000163012",2,"NA"
"3132","ENSG00000064989",2,"0.38337493646982"
"3133","ENSG00000003436",2,"0"
"3134","ENSG00000144366",2,"NA"
"3135","ENSG00000207951",2,"NA"
"3136","ENSG00000174325",2,"NA"
"3137","ENSG00000168542",2,"1.02367339541668"
"3138","ENSG00000221502",2,"NA"
"3139","ENSG00000204262",2,"0.999890050157624"
"3140","ENSG00000264725",2,"NA"
"3141","ENSG00000115368",2,"0.361934168305284"
"3142","ENSG00000138449",2,"0.063644914258643"
"3143","ENSG00000138381",2,"0.338862800806546"
"3144","ENSG00000151687",2,"0.337452868814777"
"3145","ENSG00000128694",2,"0.307901352550941"
"3146","ENSG00000253559",2,"0.0236666238166683"
"3147","ENSG00000128699",2,"0.0384836293179375"
"3148","ENSG00000064933",2,"0"
"3149","ENSG00000187699",2,"0"
"3150","ENSG00000138379",2,"0.282453707763318"
"3151","ENSG00000198130",2,"0.39682287570881"
"3152","ENSG00000151689",2,"0.0735424740024645"
"3153","ENSG00000151690",2,"0.916018375065312"
"3154","ENSG00000138386",2,"0.289839537940864"
"3155","ENSG00000115419",2,"0.277961522335821"
"3156","ENSG00000115415",2,"0"
"3157","ENSG00000138378",2,"0.357139195669848"
"3158","ENSG00000128641",2,"0.231430482408045"
"3159","ENSG00000173559",2,"0"
"3160","ENSG00000168497",2,"0.256745892315829"
"3161","ENSG00000144339",2,"NA"
"3162","ENSG00000227418",2,"NA"
"3163","ENSG00000196950",2,"0.297009407401991"
"3164","ENSG00000118997",2,"0.963008199197446"
"3165","ENSG00000081320",2,"0.322078001124131"
"3166","ENSG00000138411",2,"0.241495396588268"
"3167","ENSG00000144395",2,"0.245190462671201"
"3168","ENSG00000119041",2,"0"
"3169","ENSG00000187944",2,"0"
"3170","ENSG00000197121",2,"0.277805900272504"
"3171","ENSG00000065413",2,"0.514325564255213"
"3172","ENSG00000236977",2,"NA"
"3173","ENSG00000115524",2,"0.305169602788631"
"3174","ENSG00000115520",2,"0"
"3175","ENSG00000144381",2,"0"
"3176","ENSG00000115541",2,"0"
"3177","ENSG00000115540",2,"0"
"3178","ENSG00000162944",2,"0"
"3179","ENSG00000247626",2,"0.00321916433323528"
"3180","ENSG00000152430",2,"NA"
"3181","ENSG00000115896",2,"0"
"3182","ENSG00000119042",2,"0.384406093479686"
"3183","ENSG00000225953",2,"NA"
"3184","ENSG00000226124",2,"0.810618163784276"
"3185","ENSG00000178074",2,"0.297916297450444"
"3186","ENSG00000162971",2,"0.269977612907695"
"3187","ENSG00000162972",2,"0.0265611181960626"
"3188","ENSG00000196141",2,"0.464722572821922"
"3189","ENSG00000155729",2,"0.146179204914211"
"3190","ENSG00000163535",2,"0.301902390212047"
"3191","ENSG00000138356",2,"0"
"3192","ENSG00000243478",2,"NA"
"3193","ENSG00000082153",2,"0.205256200797559"
"3194","ENSG00000013441",2,"0"
"3195","ENSG00000240344",2,"0.980260052414287"
"3196","ENSG00000196290",2,"0"
"3197","ENSG00000115942",2,"0"
"3198","ENSG00000155744",2,"0"
"3199","ENSG00000119013",2,"0.0142603284926574"
"3200","ENSG00000003402",2,"0.0573372951986281"
"3201","ENSG00000226312",2,"0.205079461869639"
"3202","ENSG00000003400",2,"0"
"3203","ENSG00000064012",2,"0"
"3204","ENSG00000155749",2,"0.290280135982617"
"3205","ENSG00000115993",2,"0"
"3206","ENSG00000082146",2,"0"
"3207","ENSG00000155754",2,"NA"
"3208","ENSG00000155755",2,"0"
"3209","ENSG00000082126",2,"0"
"3210","ENSG00000003393",2,"0.0582236364236104"
"3211","ENSG00000138395",2,"0"
"3212","ENSG00000155760",2,"0.247839617076813"
"3213","ENSG00000116030",2,"0.0295645800810284"
"3214","ENSG00000055044",2,"0"
"3215","ENSG00000271852",2,"NA"
"3216","ENSG00000204217",2,"0.28807153228148"
"3217","ENSG00000138439",2,"0.237452763467643"
"3218","ENSG00000163596",2,"0.0172298655139454"
"3219","ENSG00000138442",2,"0.00467560544687205"
"3220","ENSG00000138380",2,"0.0288272536297187"
"3221","ENSG00000144426",2,"0.0304227067486662"
"3222","ENSG00000119004",2,"0"
"3223","ENSG00000138443",2,"0"
"3224","ENSG00000173166",2,"0.0213920629328261"
"3225","ENSG00000178562",2,"0.00605812264467923"
"3226","ENSG00000163599",2,"NA"
"3227","ENSG00000163600",2,"0.233392863425499"
"3228","ENSG00000116117",2,"NA"
"3229","ENSG00000118257",2,"0.297594344408259"
"3230","ENSG00000114933",2,"0.110607282775752"
"3231","ENSG00000023228",2,"0.235336924653598"
"3232","ENSG00000114942",2,"0.235520869988598"
"3233","ENSG00000183671",2,"NA"
"3234","ENSG00000204186",2,"0.341473354212344"
"3235","ENSG00000114948",2,"0.707465928662189"
"3236","ENSG00000232125",2,"NA"
"3237","ENSG00000138400",2,"0.708596606945853"
"3238","ENSG00000118246",2,"0.220886792242554"
"3239","ENSG00000263468",2,"NA"
"3240","ENSG00000144410",2,"NA"
"3241","ENSG00000118263",2,"0.0223264235383643"
"3242","ENSG00000253008",2,"NA"
"3243","ENSG00000118260",2,"0"
